start,end,size,shape,tags,count,mirror_partner,is_mirrored,is_canonical,mirror_exact
2805107,2805177,70,mixed,BX91|BXA0|BXI1,3,408557670.0,True,True,True
2809594,2809662,68,mixed,BX91|BXA0|BXI1,3,408562157.0,True,True,True
2830424,2830429,5,mixed,BXU,1,408582987.0,True,True,True
2834673,2834678,5,mixed,BXU,1,408587236.0,True,True,True
2845237,2845275,38,mixed,BX91|BXA0,2,408597800.0,True,True,True
2849226,2849263,37,mixed,BX91|BXA0,2,408601789.0,True,True,True
2859601,2859666,65,mixed,BX91|BXI1,2,408612164.0,True,True,True
2874722,2874759,37,mixed,BX91|BXA0,2,408627285.0,True,True,True
2918088,2918093,5,mixed,BXQ,1,408670651.0,True,True,True
2929469,2929474,5,mixed,BXA0,1,408682032.0,True,True,True
2933667,2933672,5,mixed,BX91,1,408686230.0,True,True,True
2945139,2945144,5,mixed,BX91,1,408697702.0,True,True,True
2949326,2949331,5,mixed,BX91,1,408701889.0,True,True,True
2983634,2983721,87,mixed,BX91|BXA0|BXQ,3,408736197.0,True,True,True
2996912,2997004,92,mixed,BX91|BXA0|BXQ,3,408749475.0,True,True,True
3000327,3000332,5,mixed,BXI1,1,408752890.0,True,True,True
3009684,3009774,90,mixed,BX91|BXA0|BXQ,3,408762247.0,True,True,True
3032268,3032273,5,mixed,BXU,1,408784831.0,True,True,True
3044206,3044211,5,mixed,BXI1,1,408796769.0,True,True,True
3047100,3047105,5,mixed,BX91,1,408799663.0,True,True,True
3055936,3055941,5,mixed,BX91,1,408808499.0,True,True,True
3067898,3067995,97,mixed,BX91|BXI1,2,408820461.0,True,True,True
3071204,3071209,5,mixed,BXI1,1,408823767.0,True,True,True
3102491,3102573,82,mixed,BX91|BXI1,2,408855054.0,True,True,True
3105799,3105873,74,mixed,BX91|BXA0|BXI1,3,408858362.0,True,True,True
3115544,3115622,78,mixed,BX91|BXA0|BXI1,3,408868107.0,True,True,True
3129341,3129419,78,primary_chain_no4,BX*Hd|BX91|BXA0,3,408881904.0,True,True,True
3152931,3152981,50,mixed,BX91|BXA0,2,408905494.0,True,True,True
3168151,3168249,98,mixed,BX91|BXBa|BXQ,3,408920714.0,True,True,True
3172211,3172305,94,mixed,BX91|BXBa|BXU,3,408924774.0,True,True,True
3184124,3184168,44,mixed,BX91|BXA0,2,408936687.0,True,True,True
3188658,3188737,79,primary_chain_no4,BX*Hd|BX91|BXA0,3,408941221.0,True,True,True
3201225,3201272,47,mixed,BX91|BXA0,2,408953788.0,True,True,True
3205978,3206061,83,primary_chain_no4,BX*Hd|BX91|BXA0,3,408958541.0,True,True,True
3226714,3226810,96,variant_chain,BX91|BXBa|BX{,3,408979277.0,True,True,True
3244368,3244407,39,mixed,BX91|BXA0,2,408996931.0,True,True,True
3262483,3262524,41,mixed,BX91|BXA0,2,409015046.0,True,True,True
3280689,3280777,88,mixed,BX91|BXA0|BXU,3,409033252.0,True,True,True
3306082,3306087,5,mixed,BXBa,1,409058645.0,True,True,True
3322048,3322141,93,mixed,BX91|BXA0|BXT,3,409074611.0,True,True,True
3326243,3326248,5,mixed,BXU,1,409078806.0,True,True,True
3337223,3337228,5,mixed,BX91,1,409089786.0,True,True,True
3341060,3341065,5,mixed,BXA0,1,409093623.0,True,True,True
3358536,3358577,41,mixed,BX91|BXA0,2,409111099.0,True,True,True
3387107,3387112,5,mixed,BX{,1,409139670.0,True,True,True
3397639,3397644,5,mixed,BX{,1,409150202.0,True,True,True
3412987,3413023,36,mixed,BX*Hd|BX91,2,409165550.0,True,True,True
3418797,3418837,40,mixed,BX*Hd|BX91,2,409171360.0,True,True,True
3435619,3435624,5,mixed,BX*Hd,1,409188182.0,True,True,True
3460804,3460846,42,mixed,BX91|BXA0,2,409213367.0,True,True,True
3469175,3469214,39,mixed,BX91|BXA0,2,409221738.0,True,True,True
3518656,3518725,69,primary_chain_no4,BX*Hd|BX91|BXA0,3,409271219.0,True,True,True
3525819,3525858,39,mixed,BX91|BXA0,2,409278382.0,True,True,True
3539498,3539571,73,primary_chain_no4,BX*Hd|BX91|BXA0,3,409292061.0,True,True,True
3557529,3557612,83,mixed,BX91|BXA0|BXU,3,409310092.0,True,True,True
3562015,3562020,5,mixed,BXT,1,409314578.0,True,True,True
3580291,3580383,92,mixed,BX91|BXA0|BX{,3,409332854.0,True,True,True
3584003,3584093,90,mixed,BX91|BXA0|BX{,3,409336566.0,True,True,True
3594279,3594398,119,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4,409346842.0,True,True,True
3608095,3608134,39,mixed,BX91|BXA0,2,409360658.0,True,True,True
3622729,3622800,71,mixed,BX91|BXA0|BXI1,3,409375292.0,True,True,True
3626513,3626518,5,mixed,BXQ,1,409379076.0,True,True,True
3644671,3644714,43,mixed,BX91|BXA0,2,409397234.0,True,True,True
3678322,3678393,71,mixed,BX91|BXA0|BXI1,3,409430885.0,True,True,True
3698572,3698639,67,mixed,BX91|BXA0|BXI1,3,409451135.0,True,True,True
3704131,3704197,66,mixed,BX91|BXA0|BXI1,3,409456694.0,True,True,True
3717684,3717754,70,mixed,BX91|BXA0|BXI1,3,409470247.0,True,True,True
3722432,3722467,35,mixed,BX91|BXA0,2,409474995.0,True,True,True
3743264,3743269,5,mixed,BXA0,1,409495827.0,True,True,True
3747615,3747620,5,mixed,BXA0,1,409500178.0,True,True,True
3760443,3760512,69,mixed,BX91|BXA0|BXI1,3,409513006.0,True,True,True
3778357,3778428,71,mixed,BX91|BXA0|BXI1,3,409530920.0,True,True,True
3797724,3797776,52,mixed,BX91|BXA0,2,409550287.0,True,True,True
3803095,3803132,37,mixed,BX91|BXA0,2,409555658.0,True,True,True
3825698,3825703,5,mixed,BX91,1,409578261.0,True,True,True
3831616,3831621,5,mixed,BX91,1,409584179.0,True,True,True
3846810,3846815,5,mixed,BX91,1,409599373.0,True,True,True
3852852,3852857,5,mixed,BX91,1,409605415.0,True,True,True
3868489,3868494,5,mixed,BX91,1,409621052.0,True,True,True
3935325,3935330,5,mixed,BX91,1,409687888.0,True,True,True
3952808,3952813,5,mixed,BX91,1,409705371.0,True,True,True
3970280,3970285,5,mixed,BX91,1,409722843.0,True,True,True
4014118,4014123,5,mixed,BX91,1,409766681.0,True,True,True
4031795,4031868,73,mixed,BX91|BXA0|BXI1,3,409784358.0,True,True,True
4036634,4036709,75,mixed,BX91|BXA0|BXI1,3,409789197.0,True,True,True
4050232,4050268,36,mixed,BX91|BXA0,2,409802795.0,True,True,True
4096474,4096513,39,mixed,BX91|BXA0,2,409849037.0,True,True,True
4101462,4101500,38,mixed,BX91|BXA0,2,409854025.0,True,True,True
4115105,4115143,38,mixed,BX91|BXA0,2,409867668.0,True,True,True
4133974,4134012,38,mixed,BX91|BXA0,2,409886537.0,True,True,True
4162722,4162802,80,mixed,BX91|BXA0|BX{,3,409915285.0,True,True,True
4167753,4167838,85,mixed,BX91|BXA0|BX{,3,409920316.0,True,True,True
4181939,4182019,80,mixed,BX91|BXA0|BXI1,3,409934502.0,True,True,True
4200521,4200601,80,mixed,BX91|BXA0|BXI1,3,409953084.0,True,True,True
4219081,4219165,84,mixed,BX91|BXA0|BXI1,3,409971644.0,True,True,True
4224151,4224226,75,mixed,BX91|BXA0|BXI1,3,409976714.0,True,True,True
4247827,4247867,40,mixed,BX91|BXBa,2,410000390.0,True,True,True
4265652,4265727,75,mixed,BX91|BXA0|BXI1,3,410018215.0,True,True,True
4282452,4282532,80,mixed,BX91|BXA0|BXI1,3,410035015.0,True,True,True
4299084,4299159,75,mixed,BX91|BXA0|BXI1,3,410051647.0,True,True,True
4326663,4326704,41,mixed,BX91|BXA0,2,410079226.0,True,True,True
4331225,4331265,40,mixed,BX91|BXA0,2,410083788.0,True,True,True
4343489,4343560,71,mixed,BX91|BXA0|BXI1,3,410096052.0,True,True,True
4348230,4348303,73,mixed,BX91|BXA0|BXI1,3,410100793.0,True,True,True
4361028,4361105,77,mixed,BX91|BXA0|BXI1,3,410113591.0,True,True,True
4366024,4366097,73,mixed,BX91|BXA0|BXI1,3,410118587.0,True,True,True
4379138,4379209,71,mixed,BX91|BXA0|BXI1,3,410131701.0,True,True,True
4406213,4406253,40,mixed,BX91|BXA0,2,410158776.0,True,True,True
4424798,4424875,77,mixed,BX91|BXA0|BXI1,3,410177361.0,True,True,True
4430283,4430355,72,mixed,BX91|BXA0|BXI1,3,410182846.0,True,True,True
4445888,4445961,73,mixed,BX91|BXA0|BXI1,3,410198451.0,True,True,True
4468298,4468376,78,mixed,BX91|BXA0|BXI1,3,410220861.0,True,True,True
4474209,4474286,77,mixed,BX91|BXA0|BXI1,3,410226772.0,True,True,True
4498492,4498534,42,mixed,BX91|BXBa,2,410251055.0,True,True,True
4504150,4504190,40,mixed,BX91|BXBa,2,410256713.0,True,True,True
4518873,4518941,68,mixed,BX91|BXA0|BXI1,3,410271436.0,True,True,True
4539211,4539288,77,mixed,BX91|BXA0|BXI1,3,410291774.0,True,True,True
4545184,4545257,73,mixed,BX91|BXA0|BXI1,3,410297747.0,True,True,True
4561071,4561143,72,mixed,BX91|BXA0|BXI1,3,410313634.0,True,True,True
4591409,4591447,38,mixed,BX91|BXA0,2,410343972.0,True,True,True
4597361,4597399,38,mixed,BX91|BXA0,2,410349924.0,True,True,True
4613395,4613435,40,mixed,BX91|BXA0,2,410365958.0,True,True,True
4619443,4619480,37,mixed,BX91|BXA0,2,410372006.0,True,True,True
4635619,4635657,38,mixed,BX91|BXA0,2,410388182.0,True,True,True
4656519,4656591,72,mixed,BX91|BXA0|BXQ,3,410409082.0,True,True,True
4662107,4662177,70,mixed,BX91|BXA0|BXQ,3,410414670.0,True,True,True
4685086,4685160,74,mixed,BX91|BXA0|BX{,3,410437649.0,True,True,True
4702930,4703006,76,mixed,BX91|BXA0|BXI1,3,410455493.0,True,True,True
4707501,4707506,5,mixed,BXT,1,410460064.0,True,True,True
4720597,4720638,41,mixed,BX91|BXA0,2,410473160.0,True,True,True
4739107,4739152,45,mixed,BX91|BXA0,2,410491670.0,True,True,True
4744620,4744662,42,mixed,BX91|BXA0,2,410497183.0,True,True,True
4768418,4768423,5,mixed,BXA0,1,410520981.0,True,True,True
4788344,4788419,75,mixed,BX91|BXA0|BXI1,3,410540907.0,True,True,True
4795051,4795089,38,mixed,BX91|BXA0,2,410547614.0,True,True,True
4808436,4808473,37,mixed,BX91|BXA0,2,410560999.0,True,True,True
4824570,4824642,72,mixed,BX91|BXA0|BXU,3,410577133.0,True,True,True
4849443,4849521,78,variant_chain,BX91|BXBa|BX{,3,410602006.0,True,True,True
4867193,4867265,72,mixed,BX91|BXI1,2,410619756.0,True,True,True
4886287,4886335,48,mixed,BX91|BXA0,2,410638850.0,True,True,True
4892325,4892363,38,mixed,BX91|BXA0,2,410644888.0,True,True,True
4906580,4906619,39,mixed,BX91|BXA0,2,410659143.0,True,True,True
4934461,4934502,41,mixed,BX91|BXBa,2,410687024.0,True,True,True
4939824,4939829,5,mixed,BXBa,1,410692387.0,True,True,True
4952357,4952395,38,mixed,BX91|BXA0,2,410704920.0,True,True,True
4957188,4957262,74,mixed,BX91|BXA0|BXI1,3,410709751.0,True,True,True
4969589,4969636,47,mixed,BX91|BXA0,2,410722152.0,True,True,True
4974558,4974596,38,mixed,BX91|BXA0,2,410727121.0,True,True,True
4987949,4987988,39,mixed,BX91|BXA0,2,410740512.0,True,True,True
4993355,4993360,5,mixed,BXI1,1,410745918.0,True,True,True
5016579,5016622,43,mixed,BX91|BXBa,2,410769142.0,True,True,True
5022448,5022489,41,mixed,BX91|BXBa,2,410775011.0,True,True,True
5037738,5037900,162,mixed,BX91|BXA0|BXU|BX{,4,410790301.0,True,True,True
5059828,5059879,51,mixed,BX91|BXA0,2,410812391.0,True,True,True
5065788,5065829,41,mixed,BX91|BXA0,2,410818351.0,True,True,True
5080940,5080981,41,mixed,BX91|BXA0,2,410833503.0,True,True,True
5110784,5110830,46,mixed,BX91|BXA0,2,410863347.0,True,True,True
5116556,5116604,48,mixed,BX91|BXA0,2,410869119.0,True,True,True
5130686,5130726,40,mixed,BX91|BXA0,2,410883249.0,True,True,True
5152232,5152272,40,mixed,BX91|BXBa,2,410904795.0,True,True,True
5158350,5158389,39,mixed,BX91|BXBa,2,410910913.0,True,True,True
5174487,5174571,84,mixed,BX91|BXA0|BXQ,3,410927050.0,True,True,True
5180578,5180661,83,mixed,BX91|BXA0|BXQ,3,410933141.0,True,True,True
5205388,5205431,43,mixed,BX91|BXA0,2,410957951.0,True,True,True
5226041,5226078,37,mixed,BX91|BXA0,2,410978604.0,True,True,True
5232511,5232552,41,mixed,BX91|BXA0,2,410985074.0,True,True,True
5247843,5247882,39,mixed,BX91|BXA0,2,411000406.0,True,True,True
5254306,5254350,44,mixed,BX91|BXA0,2,411006869.0,True,True,True
5269491,5269528,37,mixed,BX91|BXA0,2,411022054.0,True,True,True
5300356,5300405,49,mixed,BX91|BXBa,2,411052919.0,True,True,True
5306917,5306972,55,mixed,BX91|BXBa,2,411059480.0,True,True,True
5322296,5322340,44,mixed,BX91|BXA0,2,411074859.0,True,True,True
5328886,5328929,43,mixed,BX91|BXA0,2,411081449.0,True,True,True
5343601,5343686,85,mixed,BX91|BXA0|BXI1,3,411096164.0,True,True,True
5362721,5362761,40,mixed,BX91|BXA0,2,411115284.0,True,True,True
5390082,5390177,95,variant_chain,BX91|BXBa|BX{,3,411142645.0,True,True,True
5396222,5396313,91,variant_chain,BX91|BXBa|BX{,3,411148785.0,True,True,True
5411827,5411871,44,mixed,BX91|BXA0,2,411164390.0,True,True,True
5435011,5435049,38,mixed,BX91|BXA0,2,411187574.0,True,True,True
5441752,5441792,40,mixed,BX91|BXA0,2,411194315.0,True,True,True
5457929,5458014,85,mixed,BX91|BXA0|BXU,3,411210492.0,True,True,True
5490251,5490352,101,variant_chain,BX91|BXBa|BX{,3,411242814.0,True,True,True
5513569,5513656,87,mixed,BX91|BXA0|BXI1,3,411266132.0,True,True,True
5519825,5519906,81,mixed,BX91|BXA0|BXI1,3,411272388.0,True,True,True
5535908,5535986,78,mixed,BX91|BXA0|BXI1,3,411288471.0,True,True,True
5557810,5557896,86,mixed,BX91|BXA0|BXI1,3,411310373.0,True,True,True
5564325,5564405,80,mixed,BX91|BXA0|BXI1,3,411316888.0,True,True,True
5588459,5588500,41,mixed,BX91|BXA0,2,411341022.0,True,True,True
5609913,5609991,78,mixed,BX91|BXA0|BXI1,3,411362476.0,True,True,True
5631135,5631231,96,mixed,BX91|BXA0|BXI1,3,411383698.0,True,True,True
5652411,5652497,86,mixed,BX91|BXA0|BXQ,3,411404974.0,True,True,True
5658383,5658463,80,mixed,BX91|BXA0|BXI1,3,411410946.0,True,True,True
5682472,5682563,91,mixed,BX91|BXA0|BX{,3,411435035.0,True,True,True
5688264,5688349,85,mixed,BX91|BXA0|BX{,3,411440827.0,True,True,True
5703244,5703317,73,mixed,BX91|BXA0|BXI1,3,411455807.0,True,True,True
5708896,5708978,82,mixed,BX91|BXA0|BXI1,3,411461459.0,True,True,True
5723397,5723480,83,mixed,BX91|BXA0|BXI1,3,411475960.0,True,True,True
5728754,5728840,86,mixed,BX91|BXA0|BXI1,3,411481317.0,True,True,True
5742663,5742703,40,mixed,BX91|BXA0,2,411495226.0,True,True,True
5770914,5770955,41,mixed,BX91|BXA0,2,411523477.0,True,True,True
5788652,5788692,40,mixed,BX91|BXA0,2,411541215.0,True,True,True
5805637,5805674,37,mixed,BX91|BXA0,2,411558200.0,True,True,True
5822518,5822591,73,mixed,BX91|BXA0|BXU,3,411575081.0,True,True,True
5827422,5827458,36,mixed,BX91|BXA0,2,411579985.0,True,True,True
5848851,5848946,95,variant_chain,BX91|BXBa|BX{,3,411601414.0,True,True,True
5867626,5867710,84,mixed,BX91|BXA0|BXI1,3,411620189.0,True,True,True
5873288,5873374,86,mixed,BX91|BXA0|BXI1,3,411625851.0,True,True,True
5887111,5887159,48,mixed,BX91|BXA0,2,411639674.0,True,True,True
5906462,5906504,42,mixed,BX91|BXA0,2,411659025.0,True,True,True
5934940,5934999,59,mixed,BX91|BXA0,2,411687503.0,True,True,True
5956205,5956292,87,mixed,BX91|BXA0|BXI1,3,411708768.0,True,True,True
5978433,5978522,89,mixed,BX91|BXA0|BXI1,3,411730996.0,True,True,True
5985549,5985640,91,mixed,BX91|BXA0|BXI1,3,411738112.0,True,True,True
6001310,6001357,47,mixed,BX91|BXA0,2,411753873.0,True,True,True
6008004,6008049,45,mixed,BX91|BXA0,2,411760567.0,True,True,True
6031008,6031053,45,mixed,BX91|BXBa,2,411783571.0,True,True,True
6051124,6051216,92,mixed,BX91|BXA0|BXU,3,411803687.0,True,True,True
6072384,6072428,44,mixed,BX91|BXA0,2,411824947.0,True,True,True
6093877,6093977,100,mixed,BX91|BXA0|BXT,3,411846440.0,True,True,True
6099831,6099926,95,mixed,BX91|BXA0|BXT,3,411852394.0,True,True,True
6124578,6124625,47,mixed,BX91|BXA0,2,411877141.0,True,True,True
6144050,6144137,87,mixed,BX91|BXA0|BXI1,3,411896613.0,True,True,True
6149456,6149497,41,mixed,BX91|BXA0,2,411902019.0,True,True,True
6163110,6163200,90,mixed,BX91|BXA0|BXI1,3,411915673.0,True,True,True
6182044,6182089,45,mixed,BX91|BXA0,2,411934607.0,True,True,True
6211294,6211337,43,mixed,BX91|BXA0,2,411963857.0,True,True,True
6216749,6216793,44,mixed,BX91|BXA0,2,411969312.0,True,True,True
6230649,6230737,88,mixed,BX91|BXA0|BXI1,3,411983212.0,True,True,True
6250700,6250744,44,mixed,BX91|BXA0,2,412003263.0,True,True,True
6256509,6256557,48,mixed,BX91|BXA0,2,412009072.0,True,True,True
6271659,6271664,5,mixed,BX91,1,412024222.0,True,True,True
6323156,6323161,5,mixed,BX91,1,412075719.0,True,True,True
6343572,6343577,5,mixed,BX91,1,412096135.0,True,True,True
6349382,6349387,5,mixed,BX91,1,412101945.0,True,True,True
6364146,6364151,5,mixed,BX91,1,412116709.0,True,True,True
6412382,6412420,38,mixed,BX91|BXA0,2,412164945.0,True,True,True
6417992,6417997,5,mixed,BXT,1,412170555.0,True,True,True
6426297,6426302,5,mixed,BXT,1,412178860.0,True,True,True
6433244,6433249,5,mixed,BX91,1,412185807.0,True,True,True
6439387,6439392,5,mixed,BX91,1,412191950.0,True,True,True
6454913,6454918,5,mixed,BX91,1,412207476.0,True,True,True
6504273,6504357,84,mixed,BX91|BXA0|BXI1,3,412256836.0,True,True,True
6523838,6523879,41,mixed,BX91|BXA0,2,412276401.0,True,True,True
6528937,6528980,43,mixed,BX91|BXA0,2,412281500.0,True,True,True
6543065,6543111,46,mixed,BX91|BXA0,2,412295628.0,True,True,True
6569847,6569893,46,mixed,BX91|BXA0,2,412322410.0,True,True,True
6575741,6575796,55,mixed,BX91|BXA0,2,412328304.0,True,True,True
6591293,6591384,91,mixed,BX91|BXA0|BXI1,3,412343856.0,True,True,True
6597291,6597384,93,mixed,BX91|BXA0|BXI1,3,412349854.0,True,True,True
6612385,6612425,40,mixed,BX91|BXA0,2,412364948.0,True,True,True
6618126,6618170,44,mixed,BX91|BXA0,2,412370689.0,True,True,True
6632817,6632857,40,mixed,BX91|BXA0,2,412385380.0,True,True,True
6661852,6661900,48,mixed,BX91|BXBa,2,412414415.0,True,True,True
6666770,6666811,41,mixed,BX91|BXBa,2,412419333.0,True,True,True
6684335,6684420,85,mixed,BX91|BXA0|BXI1,3,412436898.0,True,True,True
6697941,6698019,78,mixed,BX91|BXA0|BXI1,3,412450504.0,True,True,True
6702994,6703087,93,mixed,BX91|BXA0|BXI1,3,412455557.0,True,True,True
6717109,6717181,72,mixed,BX91|BXA0|BXI1,3,412469672.0,True,True,True
6745913,6745992,79,mixed,BX91|BXA0|BX{,3,412498476.0,True,True,True
6751040,6751118,78,mixed,BX91|BXA0|BX{,3,412503603.0,True,True,True
6765336,6765478,142,mixed,BX91|BXA0|BX{,3,412517899.0,True,True,True
6784625,6784697,72,mixed,BX91|BXA0|BXI1,3,412537188.0,True,True,True
6790072,6790144,72,mixed,BX91|BXA0|BXI1,3,412542635.0,True,True,True
6804018,6804095,77,mixed,BX91|BXA0|BXI1,3,412556581.0,True,True,True
6808948,6808985,37,mixed,BX91|BXA0,2,412561511.0,True,True,True
6831805,6831876,71,variant_chain,BX91|BXBa|BX{,3,412584368.0,True,True,True
6849513,6849551,38,mixed,BX91|BXA0,2,412602076.0,True,True,True
6867395,6867465,70,mixed,BX91|BXA0|BXU,3,412619958.0,True,True,True
6872294,6872364,70,mixed,BX91|BXA0|BXU,3,412624857.0,True,True,True
6886135,6886173,38,mixed,BX91|BXA0,2,412638698.0,True,True,True
6891005,6891044,39,mixed,BX91|BXA0,2,412643568.0,True,True,True
6913866,6913906,40,mixed,BX91|BXBa,2,412666429.0,True,True,True
6931933,6931970,37,mixed,BX91|BXA0,2,412684496.0,True,True,True
6951122,6951160,38,mixed,BX91|BXA0,2,412703685.0,True,True,True
6956352,6956389,37,mixed,BX91|BXA0,2,412708915.0,True,True,True
6970759,6970797,38,mixed,BX91|BXA0,2,412723322.0,True,True,True
6999450,6999523,73,mixed,BX91|BXA0|BX{,3,412752013.0,True,True,True
7004228,7004302,74,mixed,BX91|BXA0|BX{,3,412756791.0,True,True,True
7016832,7016903,71,mixed,BX91|BXA0|BXI1,3,412769395.0,True,True,True
7021498,7021567,69,mixed,BX91|BXA0|BXI1,3,412774061.0,True,True,True
7034771,7034841,70,mixed,BX91|BXA0|BXI1,3,412787334.0,True,True,True
7039992,7040063,71,mixed,BX91|BXA0|BXI1,3,412792555.0,True,True,True
7053399,7053467,68,mixed,BX91|BXA0|BXI1,3,412805962.0,True,True,True
7081321,7081359,38,mixed,BX91|BXA0,2,412833884.0,True,True,True
7099378,7099416,38,mixed,BX91|BXA0,2,412851941.0,True,True,True
7104221,7104258,37,mixed,BX91|BXA0,2,412856784.0,True,True,True
7117496,7117568,72,mixed,BX91|BXA0|BXQ,3,412870059.0,True,True,True
7122619,7122657,38,mixed,BX91|BXA0,2,412875182.0,True,True,True
7136661,7136698,37,mixed,BX91|BXA0,2,412889224.0,True,True,True
7165747,7165818,71,mixed,BX91|BXA0|BX{,3,412918310.0,True,True,True
7170377,7170447,70,mixed,BX91|BXA0|BX{,3,412922940.0,True,True,True
7183580,7183654,74,mixed,BX91|BXA0|BXQ,3,412936143.0,True,True,True
7188396,7188433,37,mixed,BX91|BXA0,2,412940959.0,True,True,True
7202758,7202795,37,mixed,BX91|BXA0,2,412955321.0,True,True,True
7222744,7222782,38,mixed,BX91|BXA0,2,412975307.0,True,True,True
7228091,7228128,37,mixed,BX91|BXA0,2,412980654.0,True,True,True
7251843,7251879,36,mixed,BX91|BXBa,2,413004406.0,True,True,True
7272096,7272168,72,mixed,BX91|BXA0|BXI1,3,413024659.0,True,True,True
7277496,7277533,37,mixed,BX91|BXA0,2,413030059.0,True,True,True
7293398,7293435,37,mixed,BX91|BXA0,2,413045961.0,True,True,True
7316360,7316416,56,mixed,BX91|BXA0,2,413068923.0,True,True,True
7323290,7323337,47,mixed,BX91|BXI1,2,413075853.0,True,True,True
7347931,7348006,75,mixed,BX91|BXA0|BX{,3,413100494.0,True,True,True
7355193,7355268,75,mixed,BX91|BXA0|BX{,3,413107756.0,True,True,True
7372556,7372625,69,mixed,BX91|BXA0|BXI1,3,413125119.0,True,True,True
7379056,7379126,70,mixed,BX91|BXA0|BXI1,3,413131619.0,True,True,True
7394261,7394332,71,mixed,BX91|BXA0|BXI1,3,413146824.0,True,True,True
7413156,7413233,77,mixed,BX91|BXA0|BXI1,3,413165719.0,True,True,True
7418042,7418112,70,mixed,BX91|BXA0|BXI1,3,413170605.0,True,True,True
7441129,7441168,39,mixed,BX91|BXBa,2,413193692.0,True,True,True
7458724,7458803,79,mixed,BX91|BXA0|BXI1,3,413211287.0,True,True,True
7493808,7493891,83,mixed,BX91|BXA0|BXI1,3,413246371.0,True,True,True
7520450,7520544,94,mixed,BX91|BX{,2,413273013.0,True,True,True
7526261,7526358,97,mixed,BX91|BX{,2,413278824.0,True,True,True
7540319,7540404,85,mixed,BX91|BXA0|BXI1,3,413292882.0,True,True,True
7559333,7559378,45,mixed,BX91|BXA0,2,413311896.0,True,True,True
7576812,7576900,88,mixed,BX91|BXA0|BXU,3,413329375.0,True,True,True
7603826,7603873,47,mixed,BX91|BXA0,2,413356389.0,True,True,True
7608712,7608769,57,mixed,BX91|BXA0,2,413361275.0,True,True,True
7621811,7621893,82,mixed,BX91|BXA0|BXI1,3,413374374.0,True,True,True
7641149,7641232,83,mixed,BX91|BXA0|BXI1,3,413393712.0,True,True,True
7662255,7662337,82,mixed,BX91|BXA0|BXI1,3,413414818.0,True,True,True
7693237,7693291,54,mixed,BX91|BXA0,2,413445800.0,True,True,True
7698221,7698260,39,mixed,BX91|BXA0,2,413450784.0,True,True,True
7710962,7711050,88,mixed,BX91|BXA0|BXI1,3,413463525.0,True,True,True
7715805,7715894,89,mixed,BX91|BXA0|BXI1,3,413468368.0,True,True,True
7728943,7728985,42,mixed,BX91|BXA0,2,413481506.0,True,True,True
7747493,7747537,44,mixed,BX91|BXA0,2,413500056.0,True,True,True
7775170,7775222,52,mixed,BX91|BXA0,2,413527733.0,True,True,True
7780437,7780479,42,mixed,BX91|BXA0,2,413533000.0,True,True,True
7794405,7794489,84,mixed,BX91|BXA0|BXU,3,413546968.0,True,True,True
7814912,7814951,39,mixed,BX91|BXA0,2,413567475.0,True,True,True
7836417,7836460,43,mixed,BX91|BXA0,2,413588980.0,True,True,True
7866386,7866431,45,mixed,BX91|BXBa,2,413618949.0,True,True,True
7872278,7872323,45,mixed,BX91|BXBa,2,413624841.0,True,True,True
7887354,7887446,92,mixed,BX91|BXA0|BXI1,3,413639917.0,True,True,True
7893217,7893259,42,mixed,BX91|BXA0,2,413645780.0,True,True,True
7908169,7908242,73,mixed,BX91|BXA0|BXI1,3,413660732.0,True,True,True
7914082,7914174,92,mixed,BX91|BXA0|BXI1,3,413666645.0,True,True,True
7930047,7930135,88,mixed,BX91|BXA0|BXI1,3,413682610.0,True,True,True
7960095,7960138,43,mixed,BX91|BXA0,2,413712658.0,True,True,True
7966592,7966635,43,mixed,BX91|BXA0,2,413719155.0,True,True,True
7981941,7982023,82,mixed,BX91|BXA0|BXI1,3,413734504.0,True,True,True
7987822,7987906,84,mixed,BX91|BXA0|BXI1,3,413740385.0,True,True,True
8011477,8011557,80,mixed,BX91|BXBa|BXU,3,413764040.0,True,True,True
8020884,8020929,45,mixed,BX91|BXBa,2,413773447.0,True,True,True
8051271,8051315,44,mixed,BX91|BXA0,2,413803834.0,True,True,True
8063885,8063928,43,mixed,BX91|BXA0,2,413816448.0,True,True,True
8098449,8098531,82,variant_chain,BX91|BXBa|BX{,3,413851012.0,True,True,True
8111647,8111735,88,variant_chain,BX91|BXBa|BX{,3,413864210.0,True,True,True
8140892,8140931,39,mixed,BX91|BXBa,2,413893455.0,True,True,True
8152884,8152922,38,mixed,BX91|BXBa,2,413905447.0,True,True,True
8179243,8179322,79,mixed,BX91|BXA0|BXU,3,413931806.0,True,True,True
8189950,8189988,38,mixed,BX91|BXA0,2,413942513.0,True,True,True
8212860,8212900,40,mixed,BX91|BXA0,2,413965423.0,True,True,True
8221977,8222015,38,mixed,BX91|BXA0,2,413974540.0,True,True,True
8248291,8248372,81,mixed,BX91|BXA0|BX{,3,414000854.0,True,True,True
8254755,8254841,86,mixed,BX91|BXA0|BX{,3,414007318.0,True,True,True
8270394,8270466,72,mixed,BX91|BXA0|BXU,3,414022957.0,True,True,True
8289675,8289748,73,mixed,BX91|BXA0|BXU,3,414042238.0,True,True,True
8307655,8307722,67,mixed,BX91|BXA0|BXQ,3,414060218.0,True,True,True
