offset,tag
988717723,BX91
988717809,BXI1
988753723,BX91
988753759,BXA0
988753801,BXI1
988758539,BX91
988758575,BXA0
988758615,BXI1
988769775,BX91
988769809,BXA0
988769851,BXI1
988785773,BX*Hd
988785808,BX91
988785892,BXU
988809231,BX91
988809331,BX{
988825684,BX91
988842941,BX91
988859940,BX91
988859982,BXA0
988860031,BXU
988884389,BX91
988884431,BXA0
988884479,BX{
988900698,BX91
988900731,BXA0
988917808,BX91
988917845,BXA0
988922713,BX91
988922752,BXA0
988935668,BX91
988935707,BXA0
988935751,BXU
988940733,BX91
988940767,BXA0
988960582,BXA0
988960625,BX{
988960678,BX{
988966211,BXA0
988966261,BX{
988966316,BX{
988985258,BX91
988985293,BXA0
988985339,BXU
988991421,BXA0
988991473,BXU
989013669,BX91
989026443,BX91
989026483,BXA0
989026591,BX{
989051804,BX91
989051841,BXA0
989063201,BX91
989063237,BXA0
989091258,BX{
989100764,BX{
989120516,BX*Hd
989120547,BX91
989128396,BX*Hd
989128430,BX91
989128506,BXU
989144376,BX*Hd
989146860,BXQ
989149879,BX*Hd
989149912,BX91
989149991,BXU
989162595,BX91
989162675,BXQ
989198322,BX*Hd
989198351,BX91
989198388,BXA0
989201826,BX{
989210465,BX*Hd
989210497,BX91
989210531,BXA0
989222258,BX91
989222294,BXA0
989241373,BX91
989241414,BXBa
989241459,BX{
989244282,BX91
989244323,BXBa
989244366,BX{
989275399,BXA0
989278470,BX91
989278507,BXA0
989278551,BXI1
989294801,BX91
989294839,BXA0
989321384,BX*Hd
989321416,BX91
989321447,BXA0
989321480,BXI1
989325213,BX*Hd
989325245,BX91
989325276,BXA0
989325309,BXI1
989335999,BX*Hd
989336030,BX91
989336060,BXA0
989336096,BXU
989339822,BX*Hd
989339853,BX91
989339883,BXA0
989339919,BXU
989350691,BX*Hd
989350723,BX91
989350754,BXA0
989354546,BX*Hd
989354597,BX91
989354628,BXA0
989372156,BX91
989372188,BXA0
989372228,BX{
989375819,BX91
989375851,BXA0
989375892,BX{
989386180,BX*Hd
989386212,BX91
989386245,BXA0
989389872,BX*Hd
989389906,BX91
989389938,BXA0
989400654,BX*Hd
989400686,BX91
989400720,BXA0
989404672,BX*Hd
989404704,BX91
989404738,BXA0
989415855,BX*Hd
989415887,BX91
989415920,BXA0
989420117,BX*Hd
989420149,BX91
989420184,BXA0
989438373,BX91
989438408,BX{
989442752,BX91
989442785,BX{
989454180,BX91
989458669,BX91
989470280,BX91
989525532,BX91
989541048,BX91
989545438,BX*Hd
989545470,BX91
989556637,BX91
989607314,BXT
989611168,BX91
989611241,BXQ
989621266,BXQ
989625286,BXQ
989657743,BX91
989657774,BXA0
989661701,BX91
989661729,BXA0
989661802,BXU
989671829,BX91
989671861,BXA0
989671900,BXI1
989675828,BX91
989675862,BXA0
989675900,BXU
989685835,BX*Hd
989685903,BXA0
989685940,BXT
989689721,BXA0
989706781,BX{
989706854,BX{
989711081,BX{
989711133,BX{
989721314,BX91
989721351,BXA0
989721393,BXI1
989721443,BX{
989725304,BX91
989725387,BXI1
989735824,BX91
989735912,BXI1
989735982,BX{
989739848,BX91
989739932,BXI1
989739994,BX{
989750543,BX91
989750683,BX{
989755008,BX91
989773156,BXU
989777153,BXU
989786390,BX*Hd
989786418,BX91
989786448,BXA0
989786521,BX{
989789692,BX*Hd
989789721,BX91
989789755,BXA0
989789834,BX{
989798808,BX*Hd
989798839,BX91
989798876,BXA0
989798914,BXI1
989802260,BX*Hd
989802291,BX91
989802326,BXA0
989802364,BXI1
989811562,BX*Hd
989811594,BX91
989811628,BXA0
989811666,BXI1
989815280,BX*Hd
989815312,BX91
989815349,BXA0
989815392,BXI1
989833134,BX{
989836942,BX{
989846388,BX91
989846419,BXA0
989846457,BXI1
989850121,BX91
989850157,BXA0
989850212,BXI1
989860588,BX91
989860626,BXA0
989860667,BXI1
989864602,BX91
989864637,BXA0
989864721,BX{
989875294,BX91
989875325,BXA0
989875357,BXI1
989875401,BX{
989879313,BXA0
989879348,BXI1
989911450,BX91
989915305,BX91
989915338,BXA0
989925153,BX91
989925184,BXA0
989925226,BXI1
989929001,BX91
989929032,BXA0
989929073,BXI1
989938687,BX91
989938717,BXA0
989938761,BXU
989938809,BX{
989942671,BX91
989942703,BXA0
989942747,BXU
989942794,BX{
989973025,BX91
989973090,BXA0
989973127,BXI1
989976430,BX91
989976462,BXA0
989976501,BXI1
989985382,BX*Hd
989985412,BX91
989985445,BXA0
989985488,BXI1
989989106,BX*Hd
989989136,BX91
989989169,BXA0
989989213,BXI1
989998085,BX*Hd
989998115,BX91
989998148,BXA0
990001820,BX*Hd
990001850,BX91
990001883,BXA0
990001928,BXI1
990019265,BX{
990019303,BX{
990022652,BX{
990022690,BX{
990032205,BX*Hd
990032235,BX91
990032267,BXA0
990035529,BX*Hd
990035560,BX91
990035592,BXA0
990045228,BX91
990045257,BXA0
990045292,BXI1
990049044,BX91
990049074,BXA0
990049108,BX{
990049158,BX{
990058995,BX91
990059026,BXA0
990062593,BX91
990062623,BXA0
990062657,BXI1
990080274,BX{
990084164,BX{
990094390,BX*Hd
990094449,BXA0
990094481,BXI1
990098321,BX*Hd
990098353,BX91
990098382,BXA0
990109126,BX*Hd
990109192,BXA0
990113229,BX*Hd
990113261,BX91
990113290,BXA0
990124887,BX*Hd
990124919,BX91
990124951,BXU
990129037,BX*Hd
990129069,BX91
990129101,BXA0
990129136,BXU
990164882,BX91
990182344,BXU
990187819,BX91
990187851,BXT
990200818,BX91
990200849,BXI1
990200882,BXT
990205913,BX91
990205943,BXI1
990225465,BX{
990230488,BX{
990242871,BX*Hd
990247778,BXQ
990276804,BXA0
990276840,BXU
990281611,BXA0
990301203,BX{
990306292,BX{
990319220,BX91
990324474,BX91
990324510,BXA0
990337910,BX91
990343311,BX91
990356720,BX91
990356754,BXA0
990362352,BX91
990400745,BX91
990400786,BXA0
990400827,BXI1
990406111,BX91
990406148,BXA0
990406188,BXI1
990419855,BX91
990419889,BXA0
990419932,BXI1
990425200,BX91
990425234,BXA0
990425279,BXI1
990439047,BX91
990439084,BXA0
990439131,BXI1
990439190,BX{
990444764,BX91
990444807,BXA0
990444856,BXI1
990444922,BX{
990465780,BXBa
990465829,BX{
990471554,BXBa
990471607,BX{
990486154,BX91
990486191,BXA0
990486240,BXI1
990492018,BX91
990492057,BXA0
990492101,BXI1
990505867,BX91
990505906,BXA0
990505961,BXU
990511735,BX91
990511773,BXA0
990526322,BX91
990526361,BXA0
990532466,BXA0
990573075,BX91
990579118,BX*Hd
990579233,BXU
990593337,BX91
990593514,BX{
990598823,BX91
990599017,BX{
990612660,BX*Hd
990612693,BX91
990618729,BX*Hd
990618761,BX91
990659047,BXA0
990659094,BXI1
990664144,BX91
990664181,BXA0
990664230,BXI1
990677456,BX91
990677537,BXI1
990682707,BX91
990682744,BXA0
990682786,BXI1
990695878,BX91
990695916,BXA0
990700904,BX91
990700949,BXA0
990740448,BX91
990740483,BXA0
990740529,BXI1
990745954,BX91
990745989,BXA0
990759748,BX91
990759782,BXA0
990765154,BX91
990765194,BXA0
990779776,BX91
990779817,BXA0
990785766,BX91
990785807,BXA0
990807441,BXU
990807484,BX{
990813624,BXU
990813666,BX{
990828913,BX91
990828952,BXA0
990835100,BX91
990835135,BXA0
990835245,BX{
990849904,BX91
990849943,BXA0
990850071,BX{
990855823,BX91
990855860,BXA0
990855984,BX{
990869871,BX91
990875591,BX91
990895567,BX{
990900828,BX{
990914425,BX*Hd
990914457,BX91
990932467,BX*Hd
990932501,BX91
990932586,BXU
990937401,BX*Hd
990937439,BX91
990950209,BX*Hd
990950240,BXQ
990950282,BXQ
990955083,BX*Hd
990955117,BX91
990992190,BX91
990996936,BXQ
991008746,BX91
991008781,BXA0
991013647,BXA0
991025014,BXA0
991067095,BX91
991072046,BX*Hd
991072077,BX91
991084699,BX*Hd
991084731,BX91
991089989,BXBa
991102523,BX*Hd
991102555,BX91
991102587,BXA0
991107712,BX*Hd
991107745,BX91
991107777,BXA0
991107817,BXU
991143326,BX91
991143366,BXA0
991143408,BXI1
991147919,BX91
991147958,BXA0
991158999,BX*Hd
991159028,BX91
991159068,BXA0
991163497,BX*Hd
991163528,BX91
991163565,BXA0
991175181,BX91
991175221,BXA0
991175338,BX{
991179612,BX91
991179653,BXA0
991197793,BX91
991197829,BXBa
991202740,BX91
991202774,BXBa
991213959,BX91
991213998,BXA0
991219045,BX*Hd
991219077,BX91
991219117,BXA0
991230340,BX91
991230378,BXA0
991230489,BX{
991235169,BX91
991235211,BXA0
991245881,BX91
991245918,BXA0
991245969,BXT
991249686,BX91
991249720,BXA0
991249767,BXU
991267346,BX91
991270994,BX91
991279582,BX91
991279619,BXA0
991279674,BXI1
991282742,BX91
991282780,BXA0
991282833,BXI1
991291040,BX91
991291083,BXA0
991291133,BXQ
991291194,BX{
991294208,BX91
991294252,BXA0
991294301,BXI1
991294360,BX{
991303247,BX91
991303286,BXA0
991303342,BXQ
991306644,BX91
991306683,BXA0
991306738,BXI1
991324196,BX91
991324246,BXA0
991327678,BX91
991327717,BXA0
991337121,BX91
991337166,BXA0
991337213,BXI1
991340467,BX91
991340507,BXA0
991340553,BXI1
991350506,BX91
991350550,BXA0
991350599,BXI1
991354322,BX91
991354364,BXA0
991354413,BXI1
991364919,BX91
991364957,BXA0
991365006,BXI1
991369451,BX91
991369498,BXA0
991369542,BXI1
991388269,BXBa
991392686,BXBa
991404042,BX91
991404085,BXA0
991404124,BXU
991408444,BX91
991408494,BXA0
991408533,BXU
991420211,BX91
991420258,BXA0
991424791,BX91
991424831,BXA0
991437038,BX91
991442075,BX91
991478245,BX*Hd
991478280,BX91
991494384,BX*Hd
991494418,BX91
991498857,BX*Hd
991498894,BX91
991510213,BX*Hd
991510248,BX91
991514583,BX*Hd
991514619,BX91
991548976,BX91
991549011,BXA0
991553395,BX91
991553434,BXA0
991564190,BX91
991568411,BX91
991578669,BX91
991614076,BX91
991614114,BXA0
991614158,BXI1
991617742,BX91
991617781,BXA0
991617822,BXI1
991627661,BX91
991627697,BXA0
991627736,BXI1
991631493,BX91
991631529,BXA0
991631572,BXI1
991641960,BX91
991641998,BXA0
991642038,BXI1
991645601,BX91
991645644,BXA0
991645693,BXI1
991664748,BX91
991664797,BXA0
991668938,BX91
991668998,BXA0
991680602,BX*Hd
991680632,BX91
991680675,BXA0
991680726,BXT
991684861,BX91
991684897,BXA0
991695516,BX91
991695553,BXA0
991695592,BXI1
991699554,BX91
991699591,BXA0
991710609,BX91
991710651,BXA0
991710696,BXI1
991714746,BX91
991714789,BXA0
991714828,BXI1
991733610,BX{
991737942,BX{
991749427,BX*Hd
991749465,BX91
991749500,BXA0
991749535,BXI1
991753856,BX*Hd
991753894,BX91
991753928,BXA0
991765148,BX*Hd
991765180,BX91
991765211,BXA0
991765251,BXI1
991769450,BX*Hd
991769482,BX91
991769512,BXA0
991769552,BXQ
991780818,BX*Hd
991780850,BX91
991784973,BX*Hd
991785005,BX91
991785034,BXA0
991803493,BXU
991807401,BXU
991817718,BX91
991817755,BXA0
991817798,BXI1
991821776,BX91
991821809,BXA0
991831927,BX91
991835930,BX91
991846151,BX91
991846186,BXA0
991850358,BX91
991850391,BXA0
991850425,BXU
991869309,BXU
991869386,BX{
991873455,BXU
991873532,BX{
991883803,BXA0
991887764,BXA0
991887798,BXI1
991898304,BX91
991898336,BXA0
991898369,BXI1
991902527,BX91
991902559,BXA0
991902592,BXI1
991913227,BX91
991913259,BXA0
991917245,BX91
991917277,BXA0
991936263,BXU
991936337,BX{
991940348,BXU
991940422,BX{
991951090,BX91
991951122,BXA0
991951152,BXI1
991955060,BX*Hd
991955092,BX91
991955124,BXA0
991965294,BX91
991965326,BXA0
991969209,BX*Hd
991969241,BX91
991969273,BXA0
991979445,BX91
991979477,BXA0
991979507,BXQ
991983352,BX91
991983384,BXA0
992001721,BXU
992005438,BXU
992005511,BX{
992015252,BX91
992015284,BXA0
992018671,BX91
992018703,BXA0
992018736,BXU
992018780,BX{
992028831,BX91
992028863,BXA0
992028895,BXU
992032430,BX91
992032462,BXA0
992032495,BXT
992042474,BX91
992042506,BXA0
992042539,BXQ
992046195,BX91
992046227,BXA0
992046260,BXI1
992078160,BX91
992078192,BXA0
992078225,BXI1
992081873,BX91
992081905,BXA0
992081938,BXI1
992092175,BX91
992092207,BXA0
992092241,BXI1
992095860,BX91
992095927,BXI1
992106136,BX91
992106168,BXA0
992106203,BXI1
992110225,BX91
992110257,BXA0
992110292,BXI1
992128436,BXBa
992132084,BXBa
992140925,BX91
992140957,BXA0
992140987,BXI1
992144460,BX91
992144492,BXA0
992144522,BXI1
992153868,BX91
992153900,BXA0
992157283,BX91
992157315,BXA0
992166514,BX91
992166546,BXA0
992166624,BX{
992169866,BX91
992169898,BXA0
992169977,BX{
992187089,BXU
992190817,BXU
992200437,BX91
992200469,BXA0
992203981,BX91
992204013,BXA0
992213628,BX91
992217393,BX91
992217425,BX{
992217462,BXU
992227478,BX91
992227510,BXA0
992231163,BX91
992231195,BXU
992231232,BXU
992263615,BX91
992263682,BXU
992263721,BX{
992268472,BX91
992268592,BX{
992280251,BXU
992285002,BX91
992285068,BXT
992296384,BX91
992300820,BX91
992335052,BX91
992335092,BXA0
992335136,BXI1
992339648,BX91
992339685,BXA0
992339732,BXI1
992351610,BX91
992351645,BXA0
992356815,BX91
992356851,BXA0
992356895,BXT
992368802,BX91
992368841,BXA0
992374361,BX91
992394343,BXU
992394402,BX{
992399501,BXU
992399552,BX{
992410854,BX91
992410898,BXA0
992410949,BXU
992415693,BX91
992415782,BXU
992427124,BX91
992427220,BXT
992432171,BX91
992443875,BX91
992448747,BX91
992484260,BX91
992484296,BXA0
992484338,BXI1
992488791,BX91
992488827,BXA0
992488867,BXI1
992500117,BX91
992500151,BXA0
992500191,BXI1
992504905,BX91
992504939,BXA0
992504979,BXI1
992505066,BX{
992516131,BX*Hd
992516165,BX91
992516204,BXBa
992516246,BXU
992520672,BX91
992520709,BXBa
992520755,BXU
992539388,BX91
992539432,BXA0
992539485,BX{
992543784,BX91
992543820,BXA0
992543859,BX{
992553818,BX91
992553858,BXA0
992557800,BX91
992557843,BXA0
992568227,BX91
992568265,BXA0
992568309,BXBa
992572054,BX*Hd
992572088,BX91
992572127,BXA0
992582673,BX91
992582714,BXA0
992586719,BX*Hd
992586751,BX91
992586792,BXA0
992605453,BX91
992605495,BXBa
992605542,BX{
992609573,BX91
992609615,BXBa
992609654,BX{
992619836,BX91
992619869,BXA0
992619913,BXI1
992624025,BX91
992624061,BXA0
992634585,BX91
992634621,BXA0
992638745,BX91
992638784,BXA0
992638830,BXQ
992649785,BX91
992649823,BXA0
992649868,BXI1
992653970,BX91
992654004,BXA0
992654045,BXI1
992672949,BXA0
992677115,BXA0
992688192,BX91
992688226,BXA0
992692496,BXA0
992704453,BX91
992704536,BXI1
992709100,BX91
992709139,BXA0
992709218,BXI1
992721390,BX91
992721426,BXA0
992726538,BX91
992726574,BXA0
992752405,BX{
992759904,BX{
992784103,BX*Hd
992784134,BX91
992784171,BXBa
992796313,BX*Hd
992796347,BX91
992796381,BXBa
992818279,BX*Hd
992818345,BXA0
992828362,BX*Hd
992828394,BX91
992828427,BXA0
992847541,BX91
992847577,BXA0
992855811,BX91
992855844,BXA0
992895588,BX*Hd
992895616,BX91
992895652,BXA0
992895690,BXI1
992900537,BX91
992900571,BXA0
992910773,BX*Hd
992910805,BX91
992910839,BXA0
992910935,BX{
992915015,BX91
992915051,BXA0
992915102,BXU
992924339,BX91
992924374,BXA0
992924415,BXI1
992927791,BX91
992927826,BXA0
992943058,BX91
992943099,BXA0
992946285,BX91
992946326,BXA0
992955211,BX*Hd
992955242,BX91
992955274,BXA0
992955313,BXI1
992958352,BX*Hd
992958384,BX91
992958418,BXA0
992958462,BXI1
992968304,BX91
992968337,BXA0
992968382,BXI1
992972096,BX91
992972128,BXA0
992972177,BXI1
992982859,BX91
992982891,BXA0
992982925,BXI1
992986974,BX91
992987010,BXA0
992987053,BXI1
993004851,BX91
993004889,BXBa
993009107,BX91
993039104,BX91
993039137,BXA0
993039172,BXI1
993042105,BX91
993042138,BXA0
993042173,BXI1
993050631,BX91
993050666,BXA0
993050701,BXI1
993053585,BX91
993053620,BXA0
993053655,BXI1
993062376,BX91
993062410,BXA0
993062448,BXI1
993065349,BX91
993065383,BXA0
993065421,BXI1
993081560,BX91
993081599,BXA0
993084602,BX91
993084641,BXA0
993093600,BX91
993093636,BXA0
993093675,BXI1
993096904,BX91
993096939,BXA0
993096979,BXI1
993106216,BX91
993106251,BXA0
993106292,BXI1
993109724,BX91
993109760,BXA0
993109801,BXI1
993119433,BX91
993119466,BXA0
993119505,BXI1
993123239,BX91
993123273,BXA0
993123317,BXI1
993140055,BX91
993140088,BXBa
993144009,BX91
993144041,BXBa
993154091,BX91
993157902,BX91
993168364,BX91
993183053,BX91
993235024,BXA0
993303323,BXU
993307179,BX91
993317784,BXI1
993321812,BXI1
993353754,BX91
993353787,BXA0
993353825,BXU
993358134,BX91
993358171,BXA0
993358279,BX{
993369732,BX91
993369769,BXI1
993374456,BX91
993374494,BXBa
993374604,BX{
993386102,BXA0
993390694,BXA0
993390731,BXU
993409496,BXU
993409579,BX{
993413857,BX{
993413901,BX{
993424916,BX91
993425039,BXQ
993428949,BX91
993439689,BX91
993444173,BX91
993455344,BX91
993459537,BX91
993478432,BXU
993482775,BXU
993493317,BX91
993493349,BXA0
993493387,BXQ
993493423,BXQ
993497520,BX91
993497554,BXA0
993497617,BXQ
993508576,BX91
993508607,BXA0
993508695,BXQ
993512816,BX91
993512848,BXA0
993512889,BXQ
993512929,BXI1
993523543,BX91
993523579,BXA0
993523618,BXI1
993523651,BXQ
993528147,BX91
993528183,BXA0
993528267,BXQ
993562826,BX91
993562858,BXA0
993567097,BX91
993567130,BXA0
993578891,BX91
993578925,BXA0
993579001,BXQ
993583720,BX91
993583757,BXA0
993595113,BX91
993595151,BXA0
993599811,BX91
993599844,BXA0
993599916,BXQ
993634351,BX91
993634383,BXA0
993634412,BXI1
993634438,BXQ
993638613,BX91
993638645,BXA0
993649678,BX91
993649711,BXA0
993653862,BX91
993653895,BXA0
993665095,BX91
993665129,BXA0
993665168,BXI1
993665204,BX{
993669471,BX91
993669505,BXA0
993669546,BXI1
993669583,BX{
993689032,BX{
993693563,BX{
993704779,BX91
993704811,BXA0
993709256,BX91
993709288,BXA0
993720859,BX91
993720892,BXA0
993725753,BX91
993725786,BXA0
993736825,BX91
993736858,BXA0
993741533,BX91
993741565,BXA0
993761044,BX{
993761077,BX{
993765573,BX{
993765606,BX{
993777185,BX91
993777215,BXA0
993781778,BX91
993781808,BXA0
993793900,BX91
993793930,BXA0
993793999,BXI1
993798507,BX91
993798537,BXA0
993810411,BX91
993810441,BXA0
993815191,BX91
993815224,BXA0
993835226,BX{
993840053,BX{
993852725,BX91
993852758,BXA0
993852794,BXI1
993857664,BX91
993857696,BXA0
993870430,BX91
993870463,BXA0
993875641,BX91
993887620,BX91
993887653,BXA0
993892381,BX91
993892414,BXA0
993912115,BX{
993912160,BX{
993916806,BX{
993916847,BX{
993929192,BX91
993946576,BXU
993946613,BXU
993951886,BXU
993964489,BXA0
993964525,BXU
993969389,BXU
993988983,BX{
993993760,BX{
994022658,BX91
994045575,BX91
994065891,BX{
994071033,BX{
994084393,BX91
994084428,BXA0
994084472,BXA0
994089972,BX91
994090011,BXA0
994090060,BXA0
994104336,BX91
994104379,BXA0
994104433,BXBa
994110413,BX91
994110453,BXA0
994110495,BXBa
994123603,BX91
994123634,BXA0
994123682,BXBa
994129166,BX91
994129202,BXA0
994129243,BXBa
994148790,BXA0
994154078,BXBa
994166922,BX91
994166959,BXA0
994172114,BX91
994172152,BXA0
994172238,BX{
994184352,BX91
994184388,BXA0
994189226,BX91
994189259,BXA0
994201260,BX91
994201296,BXA0
994206598,BX91
994206645,BXA0
994226429,BXA0
994226476,BX{
994231256,BXA0
994231305,BX{
994243015,BX91
994243058,BXA0
994247911,BX91
994247953,BXA0
994260298,BX91
994260338,BXA0
994264976,BX91
994265016,BXA0
994277634,BX91
994277672,BXA0
994282618,BXA0
994308155,BXA0
994321065,BX91
994326108,BX91
994338699,BX91
994338735,BXU
994343648,BX91
994343729,BXU
994357033,BX91
994362209,BX91
994383074,BX{
994388456,BX{
994402323,BXA0
994402372,BX{
994407628,BXA0
994421078,BX{
994439510,BXA0
994444508,BXA0
994465342,BXU
994470213,BXU
994483292,BX91
994483325,BXA0
994488184,BX91
994488220,BXA0
994501173,BX91
994501211,BXA0
994506125,BX91
994506162,BXA0
994518884,BX91
994518918,BXA0
994523881,BX91
994523920,BXA0
994543985,BXU
994548980,BXU
994561102,BX91
994561140,BXA0
994561186,BXI1
994566109,BX91
994566145,BXA0
994566192,BXI1
994577983,BX91
994578026,BXA0
994582860,BX91
994582902,BXA0
994595368,BXA0
994600582,BX91
994600621,BXA0
994639018,BX91
994643793,BXT
994656533,BX91
994656566,BXA0
994661420,BX91
994661491,BXU
994674368,BXQ
994674404,BXQ
994674450,BXQ
994679635,BX91
994717403,BXQ
994722214,BXQ
994734623,BX91
994734661,BXI1
994739761,BX91
994739799,BXI1
994752578,BXQ
994777169,BX{
994782198,BX{
994799106,BXI1
994811452,BXI1
994816181,BXI1
994828641,BXI1
994852713,BX{
994857350,BX{
994868955,BX91
994868993,BXA0
994869035,BXI1
994873403,BX91
994873441,BXA0
994873484,BXI1
994884904,BX91
994884943,BXA0
994889293,BX91
994889332,BXA0
994889381,BXI1
994900214,BX91
994900256,BXA0
994900304,BXI1
994904237,BX91
994904280,BXA0
994904325,BXI1
994922360,BX91
994922397,BXA0
994922439,BX{
994926549,BX91
994926588,BXA0
994926631,BX{
994937563,BX91
994937605,BXA0
994937646,BXBa
994941794,BX91
994941834,BXA0
994941879,BXQ
994952964,BX91
994953002,BXA0
994953045,BXU
994957660,BX91
994957699,BXA0
994957748,BXU
994969172,BX91
994969212,BXA0
994974069,BX91
994974108,BXA0
995009874,BX91
995009914,BXA0
995009963,BXQ
995014627,BX91
995014665,BXA0
995026327,BX91
995026369,BXA0
995030694,BX91
995030740,BXA0
995042370,BX91
995042412,BXA0
995046535,BX91
995046575,BXA0
995046629,BXQ
995065443,BX91
995065487,BXA0
995069956,BX91
995069995,BXBa
995082132,BX91
995082175,BXA0
995082224,BXI1
995087024,BX91
995087064,BXA0
995087109,BXI1
995098971,BX91
995099016,BXA0
995103559,BX91
995103601,BXA0
995115240,BX91
995115282,BXA0
995115331,BXI1
995119672,BX91
995119715,BXA0
995138493,BXA0
995138648,BX{
995142809,BXA0
995142928,BX{
995153942,BX91
995153982,BXA0
995154091,BX{
995158362,BX91
995158404,BXA0
995169990,BX91
995170030,BXA0
995174652,BX91
995174688,BXA0
995186290,BX91
995190990,BX91
995227602,BX91
995246734,BX91
995252702,BX91
995266540,BX91
995272981,BX91
995308352,BX91
995308386,BXA0
995312143,BX91
995312183,BXA0
995322293,BX91
995326206,BX91
995336379,BX91
995370910,BX91
995370945,BXA0
995374343,BX91
995374379,BXA0
995384608,BX91
995384643,BXA0
995384685,BXI1
995388519,BX91
995388558,BXA0
995388607,BXI1
995399347,BX91
995399390,BXA0
995399439,BXI1
995403087,BX91
995403126,BXA0
995403178,BXI1
995421134,BXA0
995425290,BXA0
995436775,BX91
995436817,BXA0
995436875,BXU
995441122,BXA0
995452247,BX91
995456638,BX91
995467960,BXBa
995472526,BX91
995472565,BXBa
995490785,BXA0
995505708,BX91
995505744,BXA0
995505777,BXU
995509888,BX91
995509926,BXA0
995509968,BXU
995519580,BX91
995519615,BXA0
995519649,BXI1
995523357,BX91
995523390,BXA0
995532952,BX91
995532987,BXA0
995536778,BX91
995536811,BXA0
995566957,BX91
995566990,BXA0
995567032,BXI1
995570438,BX91
995570469,BXA0
995580268,BX91
995580298,BXA0
995584609,BX91
995584639,BXA0
995595182,BX91
995595213,BXA0
995599670,BX91
995599701,BXA0
995617810,BXU
995621866,BXU
995632127,BX91
